id,event,headline,areaDesc,severity,certainty,urgency,onset,expires,UGC
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.007.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cape Tolstoi to Cape Sarichef from 15 to 100 NM,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ755']
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.009.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Port Heiden to Nelson Lagoon from 15 to 60 NM,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ757']
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.002.1,Gale Warning,Gale Warning issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Sitkinak to Castle Cape out to 15 NM,Moderate,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ750']
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.003.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Sitkinak to Castle Cape from 15 to 100 NM,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ751']
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.016.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cape Sarichef to Nikoski Pacific Side from 15 to 85 NM,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ774']
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.005.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Castle Cape to Cape Tolstoi from 15 to 100 NM,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ753']
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.006.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cape Tolstoi to Cape Sarichef out to 15 NM,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ754']
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.034.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Kuskokwim Delta from 15 to 80 NM,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ764']
urn:oid:2.49.0.1.840.0.8d8846b751553a3935a398a262cd2b197e577d12.015.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 3:30PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cape Sarichef to Nikoski Pacific Side out to 15 NM,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:30:00+00:00,['PKZ773']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.005.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cape Cleare to Gore Point out to 15 NM,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ715']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.003.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Gravel Point to Cape Cleare out to 15 NM,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ711']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.004.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cape Suckling to Cape Cleare from 15 to 75 NM,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ712']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.011.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Port of Valdez,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ720']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.009.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Central and Eastern Prince William Sound,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ725']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.019.1,Gale Warning,Gale Warning issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Marmot Island To Sitkinak from 15 to 85 NM,Moderate,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ734']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.024.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cook Inlet North Kalgin Island,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ740']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.006.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cape Cleare to Gore Point from 15 to 75 NM,Minor,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ716']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.017.1,Gale Warning,Gale Warning issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Gore Point to Marmot Island from 15 to 80 NM,Moderate,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ733']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.016.1,Gale Warning,Gale Warning issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Barren Islands East,Moderate,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ731']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.007.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Resurrection Bay,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ714']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.015.1,Gale Warning,Gale Warning issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,West of Barren Islands Including Kamishak Bay,Moderate,Likely,Expected,2024-10-19 01:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ730']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.022.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Shelikof Strait,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ738']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.002.1,Gale Warning,Gale Warning issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cape Suckling to Gravel Point out to 15 NM,Moderate,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ710']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.023.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Cook Inlet Kalgin Island to Point Bede,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ742']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.013.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Valdez Arm,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ722']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.012.1,Gale Warning,Gale Warning issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Valdez Narrows,Moderate,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ721']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.020.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Chiniak Bay,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ736']
urn:oid:2.49.0.1.840.0.206c04105b0e4be22a450efaa6b4a849cea03ecf.018.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:56PM AKDT until October 19 at 5:00AM AKDT by NWS Anchorage AK,Marmot Island to Sitkinak out to 15 NM,Minor,Likely,Expected,2024-10-18 13:00:00+00:00,2024-10-18 12:00:00+00:00,['PKZ732']
urn:oid:2.49.0.1.840.0.7fbf4fb44c99c82318956381311961365b22eb3a.020.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 1:58PM AKDT until October 24 at 5:00PM AKDT by NWS Fairbanks AK,Wales to Cape Thompson greater than 15 NM,Minor,Likely,Expected,2024-10-24 13:00:00+00:00,2024-10-18 14:30:00+00:00,['PKZ856']
urn:oid:2.49.0.1.840.0.a24b58880494106b95ae998d7ff5a7d5fbf43947.002.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 1:44PM AKDT until October 24 at 5:00PM AKDT by NWS Fairbanks AK,Cape Thompson to Cape Beaufort out to 15 NM,Minor,Likely,Expected,2024-10-24 13:00:00+00:00,2024-10-18 14:15:00+00:00,['PKZ811']
urn:oid:2.49.0.1.840.0.df3f58ac17f4aef78b47c18523cb6ec67d088889.002.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:55AM AKDT until October 24 at 5:00PM AKDT by NWS Fairbanks AK,Cape Thompson to Cape Beaufort out to 15 NM,Minor,Likely,Expected,2024-10-24 13:00:00+00:00,2024-10-18 02:15:00+00:00,['PKZ811']
urn:oid:2.49.0.1.840.0.df3f58ac17f4aef78b47c18523cb6ec67d088889.007.1,Small Craft Advisory,Small Craft Advisory issued October 17 at 2:55AM AKDT until October 24 at 5:00PM AKDT by NWS Fairbanks AK,Cape Thompson to Cape Beaufort from 15 to 85 NM,Minor,Likely,Expected,2024-10-24 13:00:00+00:00,2024-10-18 02:15:00+00:00,['PKZ857']
urn:oid:2.49.0.1.840.0.ba2bb31c31fa32d1f84329485fe7082a13d9e91f.006.1,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 16 at 2:54AM AKDT until October 23 at 5:00PM AKDT by NWS Fairbanks AK,Flaxman Island to Demarcation Point out to 15 NM,Severe,Likely,Expected,2024-10-23 13:00:00+00:00,2024-10-17 02:15:00+00:00,['PKZ815']
urn:oid:2.49.0.1.840.0.d2d35c10ee2916f1dc1665fe603ed91e02ba2734.002.1,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 16 at 2:51AM AKDT until October 23 at 5:00PM AKDT by NWS Fairbanks AK,Western US Arctic Offshore,Severe,Likely,Expected,2024-10-23 13:00:00+00:00,2024-10-17 00:15:00+00:00,['PKZ500']
urn:oid:2.49.0.1.840.0.b9623e27940186b62428904aa3e3847462cefeda.001.1,Small Craft Advisory,Small Craft Advisory issued October 16 at 4:19AM EDT until October 21 at 5:00AM EDT by NWS Tampa Bay Ruskin FL,Coastal waters from Tarpon Springs to Suwannee River FL out 20 NM; Waters from Tarpon Springs to Suwannee River FL out 20 to 60 NM,Minor,Likely,Expected,2024-10-16 10:00:00+00:00,2024-10-21 09:00:00+00:00,"['GMZ850', 'GMZ870']"
urn:oid:2.49.0.1.840.0.b9623e27940186b62428904aa3e3847462cefeda.003.1,Small Craft Advisory,Small Craft Advisory issued October 16 at 4:19AM EDT until October 21 at 5:00AM EDT by NWS Tampa Bay Ruskin FL,Charlotte Harbor and Pine Island Sound; Coastal waters from Bonita Beach to Englewood FL out 20 NM; Waters from Bonita Beach to Englewood FL out 20 to 60 NM,Minor,Likely,Expected,2024-10-16 20:00:00+00:00,2024-10-21 09:00:00+00:00,"['GMZ836', 'GMZ856', 'GMZ876']"
urn:oid:2.49.0.1.840.0.b9623e27940186b62428904aa3e3847462cefeda.002.1,Small Craft Advisory,Small Craft Advisory issued October 16 at 4:19AM EDT until October 21 at 5:00AM EDT by NWS Tampa Bay Ruskin FL,Tampa Bay waters; Coastal waters from Englewood to Tarpon Springs FL out 20 NM; Waters from Englewood to Tarpon Springs FL out 20 to 60 NM,Minor,Likely,Expected,2024-10-16 15:00:00+00:00,2024-10-21 09:00:00+00:00,"['GMZ830', 'GMZ853', 'GMZ873']"
urn:oid:2.49.0.1.840.0.f72d4ec1958a0443c06adc36c18f77bb9c75fb5c.002.1,Gale Warning,Gale Warning issued October 15 at 1:32PM AKDT until October 22 at 5:00PM AKDT by NWS Fairbanks AK,Western US Arctic Offshore,Moderate,Likely,Expected,2024-10-15 21:00:00+00:00,2024-10-16 13:15:00+00:00,['PKZ500']
urn:oid:2.49.0.1.840.0.677ad2a3b22250e82490314895032bc695dc7cfb.002.1,Gale Warning,Gale Warning issued October 15 at 1:31PM AKDT until October 22 at 5:00PM AKDT by NWS Fairbanks AK,Cape Thompson to Cape Beaufort out to 15 NM,Moderate,Likely,Expected,2024-10-15 21:00:00+00:00,2024-10-16 15:15:00+00:00,['PKZ811']
urn:oid:2.49.0.1.840.0.677ad2a3b22250e82490314895032bc695dc7cfb.003.1,Gale Warning,Gale Warning issued October 15 at 1:31PM AKDT until October 22 at 5:00PM AKDT by NWS Fairbanks AK,Cape Beaufort to Point Franklin out to 15 NM,Moderate,Likely,Expected,2024-10-15 21:00:00+00:00,2024-10-16 15:15:00+00:00,['PKZ812']
urn:oid:2.49.0.1.840.0.3d6d2f3a223437c13a8569b0780cc4c2d0360d24.001.1,Fire Weather Watch,The Fire Weather Watch has been replaced. Please see the latest information from NWS San Francisco CA on this developing situation.,San Francisco; Marin Coastal Range; Sonoma Coastal Range; North Bay Interior Mountains; North Bay Interior Valleys; San Francisco Bay Shoreline; San Fransisco Peninsula Coast; East Bay Interior Valleys; Santa Cruz Mountains; Santa Clara Valley Including San Jose; Eastern Santa Clara Hills; East Bay Hills,Severe,Observed,Past,2024-10-17 18:00:00+00:00,2024-10-15 17:01:58+00:00,"['CAZ006', 'CAZ502', 'CAZ503', 'CAZ504', 'CAZ506', 'CAZ508', 'CAZ509', 'CAZ510', 'CAZ512', 'CAZ513', 'CAZ514', 'CAZ515']"
urn:oid:2.49.0.1.840.0.3d6d2f3a223437c13a8569b0780cc4c2d0360d24.002.1,Fire Weather Watch,The Fire Weather Watch has been replaced. Please see the latest information from NWS San Francisco CA on this developing situation.,Southern Salinas Valley/Arroyo Seco and Lake San Antonio; Santa Lucia Mountains and Los Padres National Forest; Mountains Of San Benito County And Interior Monterey County Including Pinnacles National Park; Northern Salinas Valley/Hollister Valley and Carmel Valley,Severe,Observed,Past,2024-10-17 18:00:00+00:00,2024-10-15 17:01:58+00:00,"['CAZ516', 'CAZ517', 'CAZ518', 'CAZ528']"
urn:oid:2.49.0.1.840.0.8be1c44ebea3031f3bf95d0712f864b7b059739b.007.1,Gale Warning,Gale Warning issued October 15 at 2:30AM AKDT until October 22 at 5:00PM AKDT by NWS Fairbanks AK,Cape Thompson to Cape Beaufort from 15 to 85 NM,Moderate,Likely,Expected,2024-10-16 01:00:00+00:00,2024-10-16 02:15:00+00:00,['PKZ857']
urn:oid:2.49.0.1.840.0.8be1c44ebea3031f3bf95d0712f864b7b059739b.008.1,Gale Warning,Gale Warning issued October 15 at 2:30AM AKDT until October 22 at 5:00PM AKDT by NWS Fairbanks AK,Cape Beaufort to Point Franklin from 15 to 85 NM,Moderate,Likely,Expected,2024-10-16 01:00:00+00:00,2024-10-16 02:15:00+00:00,['PKZ858']
urn:oid:2.49.0.1.840.0.9155dfa3e44bf5b5172f3272e368512c2595707c.002.1,Gale Warning,Gale Warning issued October 15 at 2:27AM AKDT until October 22 at 5:00PM AKDT by NWS Fairbanks AK,Western US Arctic Offshore,Moderate,Likely,Expected,2024-10-15 10:00:00+00:00,2024-10-16 00:15:00+00:00,['PKZ500']
urn:oid:2.49.0.1.840.0.820e6644c0dce5c3c224f2ee1e8956c35159a5bc.005.1,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:03PM AKDT until October 22 at 5:00AM AKDT by NWS Fairbanks AK,Cape Halkett to Flaxman Island out to 15 NM,Minor,Likely,Expected,2024-10-21 13:00:00+00:00,2024-10-15 14:30:00+00:00,['PKZ814']
urn:oid:2.49.0.1.840.0.820e6644c0dce5c3c224f2ee1e8956c35159a5bc.010.1,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:03PM AKDT until October 22 at 5:00AM AKDT by NWS Fairbanks AK,Cape Halkett to Flaxman Island from 15 to 80 NM,Minor,Likely,Expected,2024-10-21 13:00:00+00:00,2024-10-15 14:30:00+00:00,['PKZ860']
urn:oid:2.49.0.1.840.0.71a7fa245e3df208a5f04cd94c7e79df6ad1ce84.009.1,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:55PM AKDT until October 21 at 5:00AM AKDT by NWS Fairbanks AK,Cape Espenberg to Motherwood Point out to 10 NM,Minor,Likely,Expected,2024-10-20 13:00:00+00:00,2024-10-14 14:45:00+00:00,['PKZ808']
urn:oid:2.49.0.1.840.0.71a7fa245e3df208a5f04cd94c7e79df6ad1ce84.005.1,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:55PM AKDT until October 21 at 5:00AM AKDT by NWS Fairbanks AK,Cape Stephens to Moses Point out to 15 NM,Minor,Likely,Expected,2024-10-20 13:00:00+00:00,2024-10-14 14:45:00+00:00,['PKZ804']
urn:oid:2.49.0.1.840.0.71a7fa245e3df208a5f04cd94c7e79df6ad1ce84.004.1,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:55PM AKDT until October 21 at 5:00AM AKDT by NWS Fairbanks AK,Kwikpak Pass to Cape Stephens out to 15 NM,Minor,Likely,Expected,2024-10-20 13:00:00+00:00,2024-10-14 14:45:00+00:00,['PKZ803']
urn:oid:2.49.0.1.840.0.71a7fa245e3df208a5f04cd94c7e79df6ad1ce84.019.1,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:55PM AKDT until October 21 at 5:00AM AKDT by NWS Fairbanks AK,Kotzebue Sound greater than 10 NM,Minor,Likely,Expected,2024-10-20 13:00:00+00:00,2024-10-14 14:45:00+00:00,['PKZ855']
urn:oid:2.49.0.1.840.0.075d37a56b11ec2bae02cc511da44aa6e837137e.003.1,Gale Warning,Gale Warning issued October 12 at 1:55PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Cape Beaufort to Point Franklin out to 15 NM,Moderate,Likely,Expected,2024-10-13 01:00:00+00:00,2024-10-13 14:15:00+00:00,['PKZ812']
urn:oid:2.49.0.1.840.0.075d37a56b11ec2bae02cc511da44aa6e837137e.011.1,Gale Warning,Gale Warning issued October 12 at 1:55PM AKDT until October 19 at 5:00PM AKDT by NWS Fairbanks AK,Flaxman Island to Demarcation Point from 15 to 75 NM,Moderate,Likely,Expected,2024-10-12 21:00:00+00:00,2024-10-13 14:15:00+00:00,['PKZ861']
